domain,path,chars,bytes,words,lines
hammaslaakaripalvelu.fi,scraped/hammaslaakaripalvelu.fi.txt,302,306,31,7
hammaslaboratoriopainilainen.fi,scraped/hammaslaboratoriopainilainen.fi.txt,1452,1491,151,22
hammaslahdentilitoimisto.com,scraped/hammaslahdentilitoimisto.com.txt,45,48,7,2
hammasloiste.fi,scraped/hammasloiste.fi.txt,367,379,35,10
hammasmakasiini.fi,scraped/hammasmakasiini.fi.txt,1661,1711,165,32
hammasmalinen.fi,scraped/hammasmalinen.fi.txt,6188,6481,860,112
hammasnorppa.fi,scraped/hammasnorppa.fi.txt,240,259,22,12
hammasomppu.com,scraped/hammasomppu.com.txt,283,284,32,2
hammasoskari.fi,scraped/hammasoskari.fi.txt,148,157,15,8
hammasoulu.fi,scraped/hammasoulu.fi.txt,274,282,31,4
hammaspeippo.fi,scraped/hammaspeippo.fi.txt,51,51,8,1
hammaspojat.fi,scraped/hammaspojat.fi.txt,6759,7069,752,43
hammaspoli.fi,scraped/hammaspoli.fi.txt,33,33,6,1
hammaspyora.fi,scraped/hammaspyora.fi.txt,51,51,8,1
hammassirkku.fi,scraped/hammassirkku.fi.txt,4054,4246,417,48
hammassolaris.fi,scraped/hammassolaris.fi.txt,772,798,94,10
hammastekniikka.com,scraped/hammastekniikka.com.txt,4951,5120,532,70
hammasterveys.fi,scraped/hammasterveys.fi.txt,1130,1152,134,30
hammastieto.fi,scraped/hammastieto.fi.txt,2986,3107,336,55
hammastuomi.fi,scraped/hammastuomi.fi.txt,1286,1305,170,9
hammasvahti.fi,scraped/hammasvahti.fi.txt,3053,3185,346,38
hammasvelho.fi,scraped/hammasvelho.fi.txt,1427,1489,142,11
hammeli.fi,scraped/hammeli.fi.txt,40,40,5,1
hammer.fi,scraped/hammer.fi.txt,471,492,58,8
hammerglass.fi,scraped/hammerglass.fi.txt,8708,8732,1174,75
hammerman.fi,scraped/hammerman.fi.txt,74,74,12,4
hammigroup.com,scraped/hammigroup.com.txt,53,53,8,3
hammtek.com,scraped/hammtek.com.txt,2381,2387,371,44
hampaanpojat.fi,scraped/hampaanpojat.fi.txt,831,879,92,17
hampaasi.fi,scraped/hampaasi.fi.txt,666,687,69,5
hampaille.fi,scraped/hampaille.fi.txt,39,41,6,1
hampaisto.fi,scraped/hampaisto.fi.txt,51,51,8,1
hamppufarmi.fi,scraped/hamppufarmi.fi.txt,341,352,37,3
hamptonrakennus.fi,scraped/hamptonrakennus.fi.txt,334,339,33,5
hamre.fi,scraped/hamre.fi.txt,33,33,6,1
hamren.fi,scraped/hamren.fi.txt,690,690,117,7
hamrencosmetics.com,scraped/hamrencosmetics.com.txt,66,66,12,3
hanaplus.fi,scraped/hanaplus.fi.txt,25105,26073,2852,116
hanastore.fi,scraped/hanastore.fi.txt,4939,5107,537,19
hanavesi.info,scraped/hanavesi.info.txt,214,214,43,5
hanbok.eu,scraped/hanbok.eu.txt,159,163,20,4
handcon.fi,scraped/handcon.fi.txt,193,197,26,5
handel.ax,scraped/handel.ax.txt,3341,3516,539,36
handelsbanken.fi,scraped/handelsbanken.fi.txt,491,501,48,6
handiman.fi,scraped/handiman.fi.txt,1413,1492,173,51
handleproductions.com,scraped/handleproductions.com.txt,1706,1764,286,29
handomando.fi,scraped/handomando.fi.txt,1180,1180,176,12
handpicked.fi,scraped/handpicked.fi.txt,1310,1337,177,15
handpickedcherries.com,scraped/handpickedcherries.com.txt,7302,7584,830,90
handshake.fi,scraped/handshake.fi.txt,188,190,28,4
handy.red,scraped/handy.red.txt,3583,3743,429,17
handycarering.com,scraped/handycarering.com.txt,51,51,8,1
handyhand.fi,scraped/handyhand.fi.txt,2040,2217,200,15
handyman.fi,scraped/handyman.fi.txt,704,734,69,8
hanetek.fi,scraped/hanetek.fi.txt,6014,6287,683,120
hanfinland.com,scraped/hanfinland.com.txt,267,270,32,2
hangasvaara.fi,scraped/hangasvaara.fi.txt,3050,3202,331,24
hangstudio.fi,scraped/hangstudio.fi.txt,4167,4373,494,38
hanhi.fi,scraped/hanhi.fi.txt,94,94,15,2
hanhinevanpuutarha.com,scraped/hanhinevanpuutarha.com.txt,1004,1037,110,14
hanhiniitty.fi,scraped/hanhiniitty.fi.txt,1485,1785,222,17
hani-halli.fi,scraped/hani-halli.fi.txt,231,248,28,2
hanita.fi,scraped/hanita.fi.txt,1271,1309,134,7
hankasalmi.fi,scraped/hankasalmi.fi.txt,181,187,16,12
hankatec.fi,scraped/hankatec.fi.txt,54,56,4,1
hankekehitys.com,scraped/hankekehitys.com.txt,1318,1359,154,27
hankela.fi,scraped/hankela.fi.txt,650,669,67,10
hankemestarit.fi,scraped/hankemestarit.fi.txt,1456,1492,154,28
hanken.fi,scraped/hanken.fi.txt,309,317,44,1
hankensse.fi,scraped/hankensse.fi.txt,4376,4388,650,31
hankiainen.fi,scraped/hankiainen.fi.txt,51,51,8,1
hankibaari.fi,scraped/hankibaari.fi.txt,978,1034,124,18
hankidevelopment.fi,scraped/hankidevelopment.fi.txt,3255,3318,431,49
hankintahelmi.fi,scraped/hankintahelmi.fi.txt,51,51,8,1
hankintajuristit.fi,scraped/hankintajuristit.fi.txt,393,405,40,3
hankintakulma.fi,scraped/hankintakulma.fi.txt,1118,1147,109,12
hankintakumppanit.fi,scraped/hankintakumppanit.fi.txt,3122,3224,332,40
hankintaratas.fi,scraped/hankintaratas.fi.txt,1547,1579,147,14
hankistickers.com,scraped/hankistickers.com.txt,311,311,46,22
hankiworks.com,scraped/hankiworks.com.txt,51,51,8,1
hankkinen.fi,scraped/hankkinen.fi.txt,51,51,8,1
hanko-nyt.fi,scraped/hanko-nyt.fi.txt,51,51,8,1
hanko.blue,scraped/hanko.blue.txt,88,90,15,2
hankologistics.fi,scraped/hankologistics.fi.txt,26,26,4,2
hankonen.fi,scraped/hankonen.fi.txt,44,44,5,2
hankorental.fi,scraped/hankorental.fi.txt,226,237,27,4
hankovarasto.fi,scraped/hankovarasto.fi.txt,2626,2760,394,48
hankowellness.fi,scraped/hankowellness.fi.txt,1214,1240,139,10
hanlin.com.cn,scraped/hanlin.com.cn.txt,349,349,48,2
hannaanonen.com,scraped/hannaanonen.com.txt,316,392,45,40
hannac.fi,scraped/hannac.fi.txt,764,778,90,4
hannajensen.fi,scraped/hannajensen.fi.txt,1536,1622,176,9
hannakorhonen.fi,scraped/hannakorhonen.fi.txt,51,51,8,1
hannala.fi,scraped/hannala.fi.txt,1999,2109,224,12
hannalantto.fi,scraped/hannalantto.fi.txt,54,54,10,1
hannamariamedia.fi,scraped/hannamariamedia.fi.txt,2577,2671,275,32
hannamarishakya.com,scraped/hannamarishakya.com.txt,3892,3917,687,43
hannamarivirtanen.fi,scraped/hannamarivirtanen.fi.txt,2469,2556,258,28
hannamyllymaa.fi,scraped/hannamyllymaa.fi.txt,2236,2354,260,24
hannanheiluttajat.fi,scraped/hannanheiluttajat.fi.txt,3297,3456,398,32
hannashorsehuman.com,scraped/hannashorsehuman.com.txt,79,79,10,2
hannasiivoo.fi,scraped/hannasiivoo.fi.txt,1335,1375,163,34
hannastenholm.fi,scraped/hannastenholm.fi.txt,1216,1283,150,17
hannavayrynen.com,scraped/hannavayrynen.com.txt,51,51,8,1
hannehelp.com,scraped/hannehelp.com.txt,1153,1201,138,32
hanneles.fi,scraped/hanneles.fi.txt,141,164,24,4
hannes.fi,scraped/hannes.fi.txt,392,404,51,12
hanneshonkanen.com,scraped/hanneshonkanen.com.txt,26,26,6,2
hannisenpuutarha.fi,scraped/hannisenpuutarha.fi.txt,303,312,32,1
hannoa.fi,scraped/hannoa.fi.txt,51,51,8,1
hannuhuhtamo.com,scraped/hannuhuhtamo.com.txt,583,585,100,5
hannulehtonen.com,scraped/hannulehtonen.com.txt,51,51,8,1
hannuluukinen.fi,scraped/hannuluukinen.fi.txt,51,51,8,1
hannunaukkarinen.fi,scraped/hannunaukkarinen.fi.txt,346,348,39,4
hannunkalusteverstas.com,scraped/hannunkalusteverstas.com.txt,708,730,77,5
hannunkivi.fi,scraped/hannunkivi.fi.txt,1705,1774,195,31
hannunliikennekoulu.fi,scraped/hannunliikennekoulu.fi.txt,618,633,71,8
hanpower.fi,scraped/hanpower.fi.txt,10079,10498,1028,67
hansa-engineering.fi,scraped/hansa-engineering.fi.txt,51,51,8,1
hansa24.fi,scraped/hansa24.fi.txt,2453,2548,268,11
hansail.fi,scraped/hansail.fi.txt,1689,1725,197,30
hansaisannointi.fi,scraped/hansaisannointi.fi.txt,2748,2871,268,19
hansakortteli.fi,scraped/hansakortteli.fi.txt,1748,1811,211,26
hansakuljetus.fi,scraped/hansakuljetus.fi.txt,591,616,65,7
hansalaw.fi,scraped/hansalaw.fi.txt,424,432,53,20
hansam.fi,scraped/hansam.fi.txt,1149,1182,109,17
hansamachines.fi,scraped/hansamachines.fi.txt,813,842,93,6
hansan.fi,scraped/hansan.fi.txt,51,51,8,1
hansapartner.fi,scraped/hansapartner.fi.txt,51,51,8,1
hansapower.fi,scraped/hansapower.fi.txt,51,51,8,1
hansard.fi,scraped/hansard.fi.txt,968,972,155,11
hansastroi.com,scraped/hansastroi.com.txt,135,212,21,4
hansaworld.com,scraped/hansaworld.com.txt,1560,1560,241,29
hanscompany.fi,scraped/hanscompany.fi.txt,229,239,25,1
hansdotter.fi,scraped/hansdotter.fi.txt,2066,2139,229,30
hansel.fi,scraped/hansel.fi.txt,68,68,9,2
hansenbeck.com,scraped/hansenbeck.com.txt,6687,6691,1103,38
hansencx.com,scraped/hansencx.com.txt,19,19,4,2
hanserf.fi,scraped/hanserf.fi.txt,2702,2815,308,22
hansfix.fi,scraped/hansfix.fi.txt,469,478,43,4
hansheat.fi,scraped/hansheat.fi.txt,2892,3051,288,20
hanskaheikki.fi,scraped/hanskaheikki.fi.txt,1469,1577,225,64
hanskismaskinservice.com,scraped/hanskismaskinservice.com.txt,214,214,43,5
hantassut.fi,scraped/hantassut.fi.txt,696,724,74,9
hantaurus.fi,scraped/hantaurus.fi.txt,1318,1356,158,13
hantic.fi,scraped/hantic.fi.txt,1485,1523,161,12
hantulantaimi.fi,scraped/hantulantaimi.fi.txt,51,51,8,1
haoffice.fi,scraped/haoffice.fi.txt,2240,2306,233,26
hap-rakennus.fi,scraped/hap-rakennus.fi.txt,1851,1942,214,50
hapag-lloyd.com,scraped/hapag-lloyd.com.txt,441,447,77,1
hapagroup.fi,scraped/hapagroup.fi.txt,3505,3610,348,25
hapetor.fi,scraped/hapetor.fi.txt,51,51,8,1
hapirak.fi,scraped/hapirak.fi.txt,243,247,25,1
haplab.fi,scraped/haplab.fi.txt,262,270,43,5
happ9.com,scraped/happ9.com.txt,311,314,46,9
happening.fi,scraped/happening.fi.txt,100,100,12,2
happeo.com,scraped/happeo.com.txt,3876,3882,589,70
happihoito.fi,scraped/happihoito.fi.txt,1211,1343,126,13
happipartners.fi,scraped/happipartners.fi.txt,2764,2777,413,50
happopeittaus.fi,scraped/happopeittaus.fi.txt,1773,1828,194,18
happoradio.net,scraped/happoradio.net.txt,168,170,21,7
happy-or-not.com,scraped/happy-or-not.com.txt,2681,2681,394,28
happy2tech.fi,scraped/happy2tech.fi.txt,4056,4203,411,27
happyasafinn.com,scraped/happyasafinn.com.txt,2020,2073,224,28
happybadger.fi,scraped/happybadger.fi.txt,384,390,50,15
happybeavers.fi,scraped/happybeavers.fi.txt,19964,20977,2498,217
happyblocks.fi,scraped/happyblocks.fi.txt,3330,3573,552,72
happybob.app,scraped/happybob.app.txt,1167,1169,187,14
happybowling.fi,scraped/happybowling.fi.txt,51,51,8,1
happychildren.fi,scraped/happychildren.fi.txt,51,51,8,1
happycoding.fi,scraped/happycoding.fi.txt,2481,2485,371,31
happycompany.fi,scraped/happycompany.fi.txt,1243,1280,130,26
happyday.fi,scraped/happyday.fi.txt,261,268,28,3
happydreams.fi,scraped/happydreams.fi.txt,51,51,8,1
happyeco.com,scraped/happyeco.com.txt,2081,2166,235,31
happyendings.fi,scraped/happyendings.fi.txt,214,214,43,5
happyfoodandpeople.com,scraped/happyfoodandpeople.com.txt,698,715,74,7
happyfox.fi,scraped/happyfox.fi.txt,33,33,6,1
happyhackers.fi,scraped/happyhackers.fi.txt,214,214,43,5
happyhair.fi,scraped/happyhair.fi.txt,840,867,89,5
happyhaukku.com,scraped/happyhaukku.com.txt,1896,1914,303,28
happyhippie.fi,scraped/happyhippie.fi.txt,51,51,8,1
happyhome.fi,scraped/happyhome.fi.txt,6050,6217,618,76
happyhuskies.fi,scraped/happyhuskies.fi.txt,51,51,8,1
happyinfinland.com,scraped/happyinfinland.com.txt,313,313,36,7
happylab.fi,scraped/happylab.fi.txt,51,51,8,1
happynordicliving.com,scraped/happynordicliving.com.txt,3181,3189,425,51
happynote.fi,scraped/happynote.fi.txt,413,431,49,10
happyolive.fi,scraped/happyolive.fi.txt,4947,5208,591,39
happyparrot.store,scraped/happyparrot.store.txt,3,3,1,1
happyplantprotein.com,scraped/happyplantprotein.com.txt,5001,5005,744,48
happyresources.fi,scraped/happyresources.fi.txt,425,441,50,3
happysafaris.fi,scraped/happysafaris.fi.txt,33,33,6,1
happysignals.com,scraped/happysignals.com.txt,10844,10902,1726,112
happysolar.fi,scraped/happysolar.fi.txt,400,400,62,3
happytours.eu,scraped/happytours.eu.txt,51,51,8,1
happywise.fi,scraped/happywise.fi.txt,263,274,24,2
happywork.fi,scraped/happywork.fi.txt,1631,1688,184,10
harala.com,scraped/harala.com.txt,13,13,2,1
haraman.fi,scraped/haraman.fi.txt,4229,4379,468,23
hardcoder.fi,scraped/hardcoder.fi.txt,4111,4111,643,35
hardeco.fi,scraped/hardeco.fi.txt,80,80,9,2
hardelo.fi,scraped/hardelo.fi.txt,51,51,8,1
hardia.fi,scraped/hardia.fi.txt,8736,9037,1025,77
hardrockhouse.fi,scraped/hardrockhouse.fi.txt,1702,1750,242,48
hardschool.fi,scraped/hardschool.fi.txt,2614,2744,284,37
hardvoltage.fi,scraped/hardvoltage.fi.txt,175,176,28,9
hardwoodhill.fi,scraped/hardwoodhill.fi.txt,806,837,95,23
hardworks.fi,scraped/hardworks.fi.txt,278,280,50,3
hare.fi,scraped/hare.fi.txt,51,51,8,1
haremec.com,scraped/haremec.com.txt,51,51,8,1
haritunhuolto.fi,scraped/haritunhuolto.fi.txt,478,500,64,12
harjanet.fi,scraped/harjanet.fi.txt,51,51,8,1
harjanti.fi,scraped/harjanti.fi.txt,123,126,13,5
harjavallanjaahalli.fi,scraped/harjavallanjaahalli.fi.txt,1562,1642,173,20
harjavalta.fi,scraped/harjavalta.fi.txt,196,200,21,3
harju-heikkila.fi,scraped/harju-heikkila.fi.txt,1783,1840,190,9
harju.fi,scraped/harju.fi.txt,170,190,20,4
harju.net,scraped/harju.net.txt,36,36,5,3
harju8.fi,scraped/harju8.fi.txt,15,15,4,2
harjuehitus.ee,scraped/harjuehitus.ee.txt,1319,1340,168,24
harjula.fi,scraped/harjula.fi.txt,462,484,46,2
harjulan.fi,scraped/harjulan.fi.txt,51,51,8,1
harjulanpet.fi,scraped/harjulanpet.fi.txt,51,51,8,1
harjunkukka.com,scraped/harjunkukka.com.txt,1524,1624,168,31
harjunportti.fi,scraped/harjunportti.fi.txt,715,751,71,9
harjunpuunkaato.fi,scraped/harjunpuunkaato.fi.txt,51,51,8,1
harjuoja.com,scraped/harjuoja.com.txt,7071,7429,766,63
harjusoini.fi,scraped/harjusoini.fi.txt,1936,1986,211,13
harjutie.fi,scraped/harjutie.fi.txt,12277,12798,1351,41
harkala.fi,scraped/harkala.fi.txt,232,236,29,8
harkaniementuvat.fi,scraped/harkaniementuvat.fi.txt,51,51,8,1
harkatienhautaustoimisto.fi,scraped/harkatienhautaustoimisto.fi.txt,100,107,11,3
harkatienpuutavara.fi,scraped/harkatienpuutavara.fi.txt,3547,3655,371,31
harkka.com,scraped/harkka.com.txt,688,707,84,12
harkonsalovesa.fi,scraped/harkonsalovesa.fi.txt,51,51,10,1
harla-muovi.net,scraped/harla-muovi.net.txt,7755,8084,858,43
harmaahanhi.fi,scraped/harmaahanhi.fi.txt,320,328,36,5
harmaair.com,scraped/harmaair.com.txt,178,187,17,1
harmaakissa.fi,scraped/harmaakissa.fi.txt,1207,1253,148,7
harmaakurki.com,scraped/harmaakurki.com.txt,1002,1028,119,17
harmac.fi,scraped/harmac.fi.txt,451,456,51,10
harmakate.fi,scraped/harmakate.fi.txt,2863,2937,345,51
harmanlvi.fi,scraped/harmanlvi.fi.txt,1429,1497,144,18
harmantti.fi,scraped/harmantti.fi.txt,452,469,46,6
harmatic.fi,scraped/harmatic.fi.txt,2728,2792,276,17
harmitonsocial.com,scraped/harmitonsocial.com.txt,1023,1058,109,4
harmonia.fi,scraped/harmonia.fi.txt,1446,1488,164,10
harmoniadesign.fi,scraped/harmoniadesign.fi.txt,51,51,8,1
harmoniakaluste.fi,scraped/harmoniakaluste.fi.txt,641,678,67,2
harmonialight.fi,scraped/harmonialight.fi.txt,24,24,3,2
harmonialkv.fi,scraped/harmonialkv.fi.txt,248,251,33,4
harmonikka.com,scraped/harmonikka.com.txt,2755,2812,289,32
harmonikkamyynti.fi,scraped/harmonikkamyynti.fi.txt,51,51,8,1
harmonybrother.fi,scraped/harmonybrother.fi.txt,51,51,8,1
harmoonia.fi,scraped/harmoonia.fi.txt,51,51,8,1
harni-takahashi.com,scraped/harni-takahashi.com.txt,94,95,16,5
harolds.fi,scraped/harolds.fi.txt,1307,1367,208,19
harpin.fi,scraped/harpin.fi.txt,1443,1478,143,20
harpistcomposer.com,scraped/harpistcomposer.com.txt,2249,2265,370,13
harptechnologies.com,scraped/harptechnologies.com.txt,193,195,32,2
harpymil.com,scraped/harpymil.com.txt,51,51,8,1
harrastekartta.fi,scraped/harrastekartta.fi.txt,646,670,76,12
harriasunta.com,scraped/harriasunta.com.txt,529,533,87,6
harriet.fi,scraped/harriet.fi.txt,170,176,23,3
harrihaavikko.fi,scraped/harrihaavikko.fi.txt,1789,1842,193,24
harrihamalainen.com,scraped/harrihamalainen.com.txt,2689,2689,413,20
harrihellsten.fi,scraped/harrihellsten.fi.txt,539,552,54,12
harrijokela.com,scraped/harrijokela.com.txt,1461,1504,153,28
harrilkv.fi,scraped/harrilkv.fi.txt,3515,3619,378,50
harripeltonen.fi,scraped/harripeltonen.fi.txt,51,51,8,1
harrison.fi,scraped/harrison.fi.txt,210,226,21,3
harryharjula.fi,scraped/harryharjula.fi.txt,74,74,12,4
harrys.fi,scraped/harrys.fi.txt,859,899,96,12
harsol.fi,scraped/harsol.fi.txt,1016,1041,104,10
hartcontrol.fi,scraped/hartcontrol.fi.txt,1395,1438,143,14
hartdesign.fi,scraped/hartdesign.fi.txt,51,51,8,1
harte.fi,scraped/harte.fi.txt,409,418,52,18
hartek.fi,scraped/hartek.fi.txt,51,51,8,1
hartela.fi,scraped/hartela.fi.txt,35034,36151,3912,736
hartelli.fi,scraped/hartelli.fi.txt,297,309,35,6
hartikaari.fi,scraped/hartikaari.fi.txt,234,234,43,5
hartikainen.com,scraped/hartikainen.com.txt,732,761,75,1
hartikka.net,scraped/hartikka.net.txt,607,626,70,5
harting.com,scraped/harting.com.txt,498,498,67,4
hartome.fi,scraped/hartome.fi.txt,2617,2694,315,39
hartos.fi,scraped/hartos.fi.txt,277,277,36,7
hartzell.fi,scraped/hartzell.fi.txt,454,468,48,13
harvaluodonrappaus.fi,scraped/harvaluodonrappaus.fi.txt,33,33,6,1
harvestia.fi,scraped/harvestia.fi.txt,307,325,35,3
harvialankartano.fi,scraped/harvialankartano.fi.txt,1090,1116,121,11
hasa.fi,scraped/hasa.fi.txt,51,51,8,1
hasagroup.eu,scraped/hasagroup.eu.txt,90,93,7,1
hasamaki.fi,scraped/hasamaki.fi.txt,1698,1769,222,32
hasanpartners.fi,scraped/hasanpartners.fi.txt,142,142,20,1
hasanthejaguar.com,scraped/hasanthejaguar.com.txt,467,483,65,10
hasek.fi,scraped/hasek.fi.txt,908,951,99,5
hash-tags.eu,scraped/hash-tags.eu.txt,4720,4724,710,71
hashlist.com,scraped/hashlist.com.txt,1644,1649,236,36
hasicon.com,scraped/hasicon.com.txt,636,636,105,8
haski.fi,scraped/haski.fi.txt,51,51,8,1
haso.fi,scraped/haso.fi.txt,709,734,78,12
hasol.fi,scraped/hasol.fi.txt,3583,3712,380,38
hasoy.com,scraped/hasoy.com.txt,608,619,74,12
hasseb.fi,scraped/hasseb.fi.txt,51,51,8,1
hasses-smedja.com,scraped/hasses-smedja.com.txt,1313,1354,146,18
hassisenhuutokaupat.fi,scraped/hassisenhuutokaupat.fi.txt,3225,3357,360,38
hast.fi,scraped/hast.fi.txt,145,150,15,1
hastoyachts.com,scraped/hastoyachts.com.txt,819,2036,68,56
hatala.fi,scraped/hatala.fi.txt,1185,1230,130,32
hatanpaa-erkkila.fi,scraped/hatanpaa-erkkila.fi.txt,3361,3481,366,24
hatanpaa.fi,scraped/hatanpaa.fi.txt,51,51,8,1
hatanpaa40.fi,scraped/hatanpaa40.fi.txt,2720,2863,323,31
hataraproductions.com,scraped/hataraproductions.com.txt,214,214,43,5
hatdata.net,scraped/hatdata.net.txt,651,669,92,32
hatech.fi,scraped/hatech.fi.txt,3293,3511,364,31
hathunters.fi,scraped/hathunters.fi.txt,715,739,78,15
hati.fi,scraped/hati.fi.txt,51,51,8,1
hatipro.fi,scraped/hatipro.fi.txt,51,51,8,1
hatka.fi,scraped/hatka.fi.txt,33,33,6,1
hato.fi,scraped/hato.fi.txt,396,409,40,6
hatsapuribakery.fi,scraped/hatsapuribakery.fi.txt,214,214,43,5
hatsolo.fi,scraped/hatsolo.fi.txt,6097,6346,685,60
hatstore.fi,scraped/hatstore.fi.txt,100,103,9,2
hatta.fi,scraped/hatta.fi.txt,51,51,8,1
hattelandtechnology.com,scraped/hattelandtechnology.com.txt,5064,5073,707,58
hattelhorse.fi,scraped/hattelhorse.fi.txt,550,562,69,5
hattelshop.fi,scraped/hattelshop.fi.txt,159,160,12,11
hattentatti.fi,scraped/hattentatti.fi.txt,44252,45732,4888,217
hattula.fi,scraped/hattula.fi.txt,9483,9872,1113,133
hattulagolf.fi,scraped/hattulagolf.fi.txt,29,31,4,1
hauen.fi,scraped/hauen.fi.txt,7,7,2,1
hauenkalastajat.fi,scraped/hauenkalastajat.fi.txt,1404,1456,164,4
hauhonlaakintavoimistelu.fi,scraped/hauhonlaakintavoimistelu.fi.txt,538,556,60,17
hauhonpuutyopalvelu.fi,scraped/hauhonpuutyopalvelu.fi.txt,51,51,8,1
hauhonspsaatio.fi,scraped/hauhonspsaatio.fi.txt,2198,2311,229,9
haukankatse.com,scraped/haukankatse.com.txt,9,9,2,1
haukikoira.fi,scraped/haukikoira.fi.txt,427,446,48,3
haukimedia.fi,scraped/haukimedia.fi.txt,5384,5601,600,57
haukiputaanliikennekoulu.fi,scraped/haukiputaanliikennekoulu.fi.txt,51,51,8,1
haukka-media.fi,scraped/haukka-media.fi.txt,949,971,91,9
haukkagroup.com,scraped/haukkagroup.com.txt,214,214,43,5
haukkasahko.fi,scraped/haukkasahko.fi.txt,565,588,60,14
haukkasalo.fi,scraped/haukkasalo.fi.txt,1687,1754,193,25
haukkis.fi,scraped/haukkis.fi.txt,51,51,8,1
haukkumaa.fi,scraped/haukkumaa.fi.txt,2368,2479,273,15
hauntedzoo.net,scraped/hauntedzoo.net.txt,532,536,76,17
haupark.fi,scraped/haupark.fi.txt,313,319,40,10
haurak.fi,scraped/haurak.fi.txt,908,935,93,9
hauru.fi,scraped/hauru.fi.txt,8259,8601,972,154
haus.fi,scraped/haus.fi.txt,3398,3564,350,40
hausala.fi,scraped/hausala.fi.txt,2293,2376,229,18
hausalo.net,scraped/hausalo.net.txt,11,11,2,1
hausia.fi,scraped/hausia.fi.txt,187,187,28,3
hausmates.fi,scraped/hausmates.fi.txt,1983,2087,209,11
hausvise.fi,scraped/hausvise.fi.txt,889,926,85,8
hautakivipalvelutsastamala.fi,scraped/hautakivipalvelutsastamala.fi.txt,1677,1726,181,19
hautakoski.fi,scraped/hautakoski.fi.txt,3590,3705,417,57
hautalampi.com,scraped/hautalampi.com.txt,31,31,7,2
hautalan.fi,scraped/hautalan.fi.txt,450,465,47,8
hautamaki.fi,scraped/hautamaki.fi.txt,36,41,5,1
hautamakitraining.fi,scraped/hautamakitraining.fi.txt,507,535,60,9
hautaus.fi,scraped/hautaus.fi.txt,3498,3609,406,44
hautausandersson.fi,scraped/hautausandersson.fi.txt,1854,1916,203,16
hautaushonkanen.fi,scraped/hautaushonkanen.fi.txt,2200,2268,241,37
hautaushuolto.com,scraped/hautaushuolto.com.txt,916,934,84,12
hautausjajuhlapalvelu.fi,scraped/hautausjajuhlapalvelu.fi.txt,2281,2325,219,18
hautausjakukkapihlaja.fi,scraped/hautausjakukkapihlaja.fi.txt,1477,1537,172,12
hautauslepisto.fi,scraped/hautauslepisto.fi.txt,51,51,8,1
hautausmikkola.fi,scraped/hautausmikkola.fi.txt,3019,3099,326,21
hautauspalvelu.fi,scraped/hautauspalvelu.fi.txt,597,616,75,8
hautauspalvelukaarna.fi,scraped/hautauspalvelukaarna.fi.txt,583,612,68,16
hautauspalvelulampila.fi,scraped/hautauspalvelulampila.fi.txt,1934,1985,210,36
hautauspalvelulautturi.fi,scraped/hautauspalvelulautturi.fi.txt,826,849,90,9
hautauspalveluluoma-aho.fi,scraped/hautauspalveluluoma-aho.fi.txt,1135,1174,116,8
hautauspalvelumielonen.fi,scraped/hautauspalvelumielonen.fi.txt,6313,6543,699,43
hautauspalvelurauha.fi,scraped/hautauspalvelurauha.fi.txt,1095,1115,121,29
hautauspalveluteuho.fi,scraped/hautauspalveluteuho.fi.txt,1446,1478,178,23
hautauspalvelutlajunen.fi,scraped/hautauspalvelutlajunen.fi.txt,51,51,8,1
hautauspalveluvaisanen.fi,scraped/hautauspalveluvaisanen.fi.txt,4743,4941,524,77
hautaustoimistobieder.fi,scraped/hautaustoimistobieder.fi.txt,203,213,25,4
hautaustoimistoborg.fi,scraped/hautaustoimistoborg.fi.txt,72,72,12,1
hautaustoimistohavu.fi,scraped/hautaustoimistohavu.fi.txt,3115,3226,351,50
hautaustoimistoniiranen.fi,scraped/hautaustoimistoniiranen.fi.txt,1218,1256,130,15
hava.fi,scraped/hava.fi.txt,51,51,8,1
havalcon.com,scraped/havalcon.com.txt,18,18,4,1
