domain,lang,chars,english,source_path,english_path
efatbike.fi,blocked,51,False,scraped/efatbike.fi.txt,
efektimaalaus.fi,en,55,True,scraped/efektimaalaus.fi.txt,english_only/efektimaalaus.fi.txt
efektimedia.fi,blocked,51,False,scraped/efektimedia.fi.txt,
efeshop.fi,lt,2373,False,scraped/efeshop.fi.txt,
effe.fi,en,162,True,scraped/effe.fi.txt,english_only/effe.fi.txt
effebalance.fi,fi,1923,False,scraped/effebalance.fi.txt,
effectio.fi,fi,2401,False,scraped/effectio.fi.txt,
effectit.fi,fi,35,False,scraped/effectit.fi.txt,
effet.fi,blocked,51,False,scraped/effet.fi.txt,
effifleet.fi,fi,107,False,scraped/effifleet.fi.txt,
effimet.fi,en,90,True,scraped/effimet.fi.txt,english_only/effimet.fi.txt
effis.fi,blocked,51,False,scraped/effis.fi.txt,
efgjyvaskyla.fi,fi,1328,False,scraped/efgjyvaskyla.fi.txt,
eficode.fi,fi,2529,False,scraped/eficode.fi.txt,
efika.fi,fi,1270,False,scraped/efika.fi.txt,
efima.com,fi,4751,False,scraped/efima.com.txt,
efin.fi,blocked,51,False,scraped/efin.fi.txt,
eflexfuel.fi,fi,277,False,scraped/eflexfuel.fi.txt,
efme.fi,fi,481,False,scraped/efme.fi.txt,
eforte.fi,fi,4366,False,scraped/eforte.fi.txt,
efratigroup.fi,en,416,True,scraped/efratigroup.fi.txt,english_only/efratigroup.fi.txt
eftersnack.fi,sv,849,False,scraped/eftersnack.fi.txt,
efuel.se,sv,504,False,scraped/efuel.se.txt,
eg-trading.fi,fi,1683,False,scraped/eg-trading.fi.txt,
eg.fi,fi,265,False,scraped/eg.fi.txt,
egard.ax,sv,169,False,scraped/egard.ax.txt,
eggaxy.com,en,1146,True,scraped/eggaxy.com.txt,english_only/eggaxy.com.txt
eggo.fi,en,182,True,scraped/eggo.fi.txt,english_only/eggo.fi.txt
egicotrading.fi,fi,88,False,scraped/egicotrading.fi.txt,
eglo.com,en,41,True,scraped/eglo.com.txt,english_only/eglo.com.txt
egn.com,fi,3904,False,scraped/egn.com.txt,
ego-ravintola.fi,fi,1097,False,scraped/ego-ravintola.fi.txt,
egoa.fi,fi,1005,False,scraped/egoa.fi.txt,
egokills.net,en,52,True,scraped/egokills.net.txt,english_only/egokills.net.txt
egomedia.fi,fi,42756,False,scraped/egomedia.fi.txt,
egotrainer.fi,en,234,True,scraped/egotrainer.fi.txt,english_only/egotrainer.fi.txt
egroup.fi,fi,120,False,scraped/egroup.fi.txt,
egustafsson.fi,fi,398,False,scraped/egustafsson.fi.txt,
eh-automation.fi,fi,78,False,scraped/eh-automation.fi.txt,
eh-import.fi,en,49,True,scraped/eh-import.fi.txt,english_only/eh-import.fi.txt
eh-palvelut.fi,sv,439,False,scraped/eh-palvelut.fi.txt,
ehapelti.fi,fi,787,False,scraped/ehapelti.fi.txt,
ehasa.org,en,1390,True,scraped/ehasa.org.txt,english_only/ehasa.org.txt
ehautaus.fi,fi,5836,False,scraped/ehautaus.fi.txt,
ehdfinland.net,fi,9679,False,scraped/ehdfinland.net.txt,
ehea.fi,fi,1054,False,scraped/ehea.fi.txt,
eheaeducation.com,fi,105,False,scraped/eheaeducation.com.txt,
ehelsinginlakiasiaintoimisto.fi,fi,278,False,scraped/ehelsinginlakiasiaintoimisto.fi.txt,
ehitus24.ee,et,3860,False,scraped/ehitus24.ee.txt,
ehmera.fi,fi,1024,False,scraped/ehmera.fi.txt,
ehmforest.fi,fi,263,False,scraped/ehmforest.fi.txt,
ehmp.fi,fi,214,False,scraped/ehmp.fi.txt,
ehostava.fi,fi,1656,False,scraped/ehostava.fi.txt,
ehostus.fi,blocked,51,False,scraped/ehostus.fi.txt,
ehot.fi,blocked,51,False,scraped/ehot.fi.txt,
ehtaisannointi.fi,fi,1026,False,scraped/ehtaisannointi.fi.txt,
ehtaraha.fi,fi,3093,False,scraped/ehtaraha.fi.txt,
ehtatukipalvelut.fi,fi,3407,False,scraped/ehtatukipalvelut.fi.txt,
ehtoomestarit.fi,fi,900,False,scraped/ehtoomestarit.fi.txt,
ehvok.fi,fi,425,False,scraped/ehvok.fi.txt,
eiab.fi,en,1079,True,scraped/eiab.fi.txt,english_only/eiab.fi.txt
eiccaboy.fi,fi,88,False,scraped/eiccaboy.fi.txt,
eie.fi,fi,524,False,scraped/eie.fi.txt,
eigo.fi,blocked,51,False,scraped/eigo.fi.txt,
eijaliisa.fi,en,37,True,scraped/eijaliisa.fi.txt,english_only/eijaliisa.fi.txt
eijanhoitola.fi,fi,2179,False,scraped/eijanhoitola.fi.txt,
eijantilitupa.fi,fi,57,False,scraped/eijantilitupa.fi.txt,
eijapitkanen.fi,blocked,51,False,scraped/eijapitkanen.fi.txt,
eijavesterinen.fi,fi,795,False,scraped/eijavesterinen.fi.txt,
eilakaisla.fi,fi,606,False,scraped/eilakaisla.fi.txt,
eilamari.fi,fi,9129,False,scraped/eilamari.fi.txt,
eilaworks.fi,fi,391,False,scraped/eilaworks.fi.txt,
eilola.fi,en,28,True,scraped/eilola.fi.txt,english_only/eilola.fi.txt
eimi.fi,fi,218,False,scraped/eimi.fi.txt,
einbysara.com,short,13,False,scraped/einbysara.com.txt,
einsnulleins.fi,fi,1252,False,scraped/einsnulleins.fi.txt,
eiole.fi,fi,174,False,scraped/eiole.fi.txt,
eioo.fi,en,71,True,scraped/eioo.fi.txt,english_only/eioo.fi.txt
eioototta.fi,fi,1211,False,scraped/eioototta.fi.txt,
eiranelainlaakarit.com,blocked,51,False,scraped/eiranelainlaakarit.com.txt,
eirankiinteistosaneeraus.fi,fi,4035,False,scraped/eirankiinteistosaneeraus.fi.txt,
eiranpreten.fi,fi,2483,False,scraped/eiranpreten.fi.txt,
eirantukku.fi,fi,1395,False,scraped/eirantukku.fi.txt,
eiraopenair.fi,en,90,True,scraped/eiraopenair.fi.txt,english_only/eiraopenair.fi.txt
eirashipping.com,en,2520,True,scraped/eirashipping.com.txt,english_only/eirashipping.com.txt
eirikehykset.com,short,17,False,scraped/eirikehykset.com.txt,
eiring.fi,fi,1747,False,scraped/eiring.fi.txt,
eis.ee,et,650,False,scraped/eis.ee.txt,
eisannointi.fi,blocked,51,False,scraped/eisannointi.fi.txt,
eisko.fi,fi,765,False,scraped/eisko.fi.txt,
eit-culture-creativity.eu,en,1270,True,scraped/eit-culture-creativity.eu.txt,english_only/eit-culture-creativity.eu.txt
eivi.fi,fi,4123,False,scraped/eivi.fi.txt,
ej-tarhat.fi,fi,1038,False,scraped/ej-tarhat.fi.txt,
ejh.fi,fi,236,False,scraped/ejh.fi.txt,
ejt.fi,fi,1350,False,scraped/ejt.fi.txt,
ek-ek.fi,fi,115,False,scraped/ek-ek.fi.txt,
ek-vok.fi,fi,623,False,scraped/ek-vok.fi.txt,
eka-sorvaus.fi,fi,498,False,scraped/eka-sorvaus.fi.txt,
ekab.fi,fi,2204,False,scraped/ekab.fi.txt,
ekacomposite.com,en,1302,True,scraped/ekacomposite.com.txt,english_only/ekacomposite.com.txt
ekami.fi,fi,718,False,scraped/ekami.fi.txt,
ekampus.fi,fi,2601,False,scraped/ekampus.fi.txt,
ekannonlahti.fi,fi,400,False,scraped/ekannonlahti.fi.txt,
ekansio.fi,fi,8064,False,scraped/ekansio.fi.txt,
ekapalvelut.fi,en,89,True,scraped/ekapalvelut.fi.txt,english_only/ekapalvelut.fi.txt
ekarjala.fi,fi,1523,False,scraped/ekarjala.fi.txt,
ekastra.fi,fi,1676,False,scraped/ekastra.fi.txt,
ekavesi.fi,en,244,True,scraped/ekavesi.fi.txt,english_only/ekavesi.fi.txt
eke-electronics.com,blocked,51,False,scraped/eke-electronics.com.txt,
eke.fi,fi,448,False,scraped/eke.fi.txt,
ekegolf.fi,fi,266,False,scraped/ekegolf.fi.txt,
ekeiretsu.fi,fi,348,False,scraped/ekeiretsu.fi.txt,
ekenas-dackmarket.com,en,33,True,scraped/ekenas-dackmarket.com.txt,english_only/ekenas-dackmarket.com.txt
ekenasif.fi,sv,33,False,scraped/ekenasif.fi.txt,
ekenergy.fi,fi,496,False,scraped/ekenergy.fi.txt,
ekerakennus.fi,fi,4170,False,scraped/ekerakennus.fi.txt,
ekgconsulting.fi,blocked,51,False,scraped/ekgconsulting.fi.txt,
ekieke.fi,fi,132,False,scraped/ekieke.fi.txt,
ekisahko.fi,fi,2242,False,scraped/ekisahko.fi.txt,
ekjakelu.fi,fi,786,False,scraped/ekjakelu.fi.txt,
ekjh.fi,fi,5295,False,scraped/ekjh.fi.txt,
ekjv.fi,short,21,False,scraped/ekjv.fi.txt,
eklaatta.fi,fi,1333,False,scraped/eklaatta.fi.txt,
eklkivela.net,blocked,51,False,scraped/eklkivela.net.txt,
ekloftalous.fi,en,273,True,scraped/ekloftalous.fi.txt,english_only/ekloftalous.fi.txt
eklund.art,blocked,51,False,scraped/eklund.art.txt,
ekm.fi,sv,1779,False,scraped/ekm.fi.txt,
ekmanoy.fi,fi,2234,False,scraped/ekmanoy.fi.txt,
eko-talo.com,fi,4939,False,scraped/eko-talo.com.txt,
ekoaarrekauppa.fi,fi,13193,False,scraped/ekoaarrekauppa.fi.txt,
ekoaly.fi,en,29,True,scraped/ekoaly.fi.txt,english_only/ekoaly.fi.txt
ekoantenni.fi,short,23,False,scraped/ekoantenni.fi.txt,
ekoasla.fi,blocked,51,False,scraped/ekoasla.fi.txt,
ekocoil.fi,fi,1681,False,scraped/ekocoil.fi.txt,
ekodiili.fi,en,35,True,scraped/ekodiili.fi.txt,english_only/ekodiili.fi.txt
ekoenergo.fi,fi,2752,False,scraped/ekoenergo.fi.txt,
ekoeriste.com,fi,1966,False,scraped/ekoeriste.com.txt,
ekoerotus.fi,fi,321,False,scraped/ekoerotus.fi.txt,
ekofin.fi,blocked,51,False,scraped/ekofin.fi.txt,
ekoform.fi,fi,1256,False,scraped/ekoform.fi.txt,
ekogrid.fi,en,3898,True,scraped/ekogrid.fi.txt,english_only/ekogrid.fi.txt
ekohiustupa.fi,fi,1658,False,scraped/ekohiustupa.fi.txt,
ekoisannat.fi,fi,464,False,scraped/ekoisannat.fi.txt,
ekojaahdytys.fi,fi,1259,False,scraped/ekojaahdytys.fi.txt,
ekokaari.fi,fi,7849,False,scraped/ekokaari.fi.txt,
ekokate.fi,fi,247,False,scraped/ekokate.fi.txt,
ekokompassi.fi,fi,1393,False,scraped/ekokompassi.fi.txt,
ekokotelo.fi,fi,543,False,scraped/ekokotelo.fi.txt,
ekokuljetus.fi,fi,78,False,scraped/ekokuljetus.fi.txt,
ekolammox.fi,fi,356,False,scraped/ekolammox.fi.txt,
ekolampo.fi,fi,3493,False,scraped/ekolampo.fi.txt,
ekolamponen.fi,fi,256,False,scraped/ekolamponen.fi.txt,
ekolet.com,blocked,51,False,scraped/ekolet.com.txt,
ekologista.fi,blocked,51,False,scraped/ekologista.fi.txt,
ekomaaoy.fi,fi,1804,False,scraped/ekomaaoy.fi.txt,
ekomatkaajat.fi,blocked,51,False,scraped/ekomatkaajat.fi.txt,
ekomia.fi,fi,3939,False,scraped/ekomia.fi.txt,
ekomohair.fi,fi,7495,False,scraped/ekomohair.fi.txt,
ekonia.fi,fi,55,False,scraped/ekonia.fi.txt,
ekonomitoimistoilkkavastioy.fi,fi,273,False,scraped/ekonomitoimistoilkkavastioy.fi.txt,
ekonrak.fi,fi,1546,False,scraped/ekonrak.fi.txt,
ekonto.fi,fi,524,False,scraped/ekonto.fi.txt,
ekopakkaus.com,fi,114,False,scraped/ekopakkaus.com.txt,
ekopesti.fi,fi,580,False,scraped/ekopesti.fi.txt,
ekopesu.com,fi,411,False,scraped/ekopesu.com.txt,
ekopine.fi,fi,331,False,scraped/ekopine.fi.txt,
ekopoli.fi,en,45,True,scraped/ekopoli.fi.txt,english_only/ekopoli.fi.txt
ekopolku.fi,fi,1090,False,scraped/ekopolku.fi.txt,
ekoportti.fi,fi,234,False,scraped/ekoportti.fi.txt,
ekopress.fi,sv,1417,False,scraped/ekopress.fi.txt,
ekoprojekti.fi,short,3,False,scraped/ekoprojekti.fi.txt,
ekoredovisning.ax,sv,2125,False,scraped/ekoredovisning.ax.txt,
ekosaimaa.fi,blocked,51,False,scraped/ekosaimaa.fi.txt,
ekoserv.fi,fi,1711,False,scraped/ekoserv.fi.txt,
ekosol.fi,fi,1383,False,scraped/ekosol.fi.txt,
ekosorella.fi,fi,447,False,scraped/ekosorella.fi.txt,
ekosto.fi,fi,109,False,scraped/ekosto.fi.txt,
ekotaika.fi,blocked,51,False,scraped/ekotaika.fi.txt,
ekotecho.fi,fi,289,False,scraped/ekotecho.fi.txt,
ekotekt.com,en,2782,True,scraped/ekotekt.com.txt,english_only/ekotekt.com.txt
ekovare.fi,fi,248,False,scraped/ekovare.fi.txt,
ekovilla.com,fi,1930,False,scraped/ekovilla.com.txt,
ekovirtaus.fi,fi,983,False,scraped/ekovirtaus.fi.txt,
ekovista.fi,fi,18676,False,scraped/ekovista.fi.txt,
ekox.fi,fi,441,False,scraped/ekox.fi.txt,
ekr.fi,fi,2218,False,scraped/ekr.fi.txt,
eksakti.fi,fi,831,False,scraped/eksakti.fi.txt,
eksentria.fi,en,8634,True,scraped/eksentria.fi.txt,english_only/eksentria.fi.txt
eksh.fi,en,1118,True,scraped/eksh.fi.txt,english_only/eksh.fi.txt
ekso.fi,fi,884,False,scraped/ekso.fi.txt,
ekspera.com,en,3336,True,scraped/ekspera.com.txt,english_only/ekspera.com.txt
ekspsaatio.fi,blocked,51,False,scraped/ekspsaatio.fi.txt,
ekss.fi,sv,996,False,scraped/ekss.fi.txt,
ekt-palvelu.fi,fi,1114,False,scraped/ekt-palvelu.fi.txt,
ektabryggeri.fi,sv,1350,False,scraped/ektabryggeri.fi.txt,
ektahelsinki.fi,en,703,True,scraped/ektahelsinki.fi.txt,english_only/ektahelsinki.fi.txt
ektasalon.fi,blocked,51,False,scraped/ektasalon.fi.txt,
ektekniikka.fi,fi,976,False,scraped/ektekniikka.fi.txt,
ektellefinland.com,fi,324,False,scraped/ektellefinland.com.txt,
ekti.fi,fi,99,False,scraped/ekti.fi.txt,
ekukka.fi,fi,502,False,scraped/ekukka.fi.txt,
ekval.fi,fi,598,False,scraped/ekval.fi.txt,
ekvalita.fi,fi,1246,False,scraped/ekvalita.fi.txt,
ekvas.fi,fi,310,False,scraped/ekvas.fi.txt,
ekvator.fi,en,193,True,scraped/ekvator.fi.txt,english_only/ekvator.fi.txt
el-brix.fi,fi,1862,False,scraped/el-brix.fi.txt,
el-car.fi,blocked,51,False,scraped/el-car.fi.txt,
el-point.com,fi,1224,False,scraped/el-point.com.txt,
el-tech.fi,fi,319,False,scraped/el-tech.fi.txt,
el-tekniikka.fi,fi,3532,False,scraped/el-tekniikka.fi.txt,
el_inl__k_rinkotik_ynti.fi,fi,2470,False,scraped/el_inl__k_rinkotik_ynti.fi.txt,
el_m_ntarkoitus.fi,fi,227,False,scraped/el_m_ntarkoitus.fi.txt,
elabs.fi,en,331,True,scraped/elabs.fi.txt,english_only/elabs.fi.txt
eladaus.com,en,862,True,scraped/eladaus.com.txt,english_only/eladaus.com.txt
elahja.fi,fi,455,False,scraped/elahja.fi.txt,
elainfysioeloisa.com,fi,924,False,scraped/elainfysioeloisa.com.txt,
elainfysiokaro.fi,fi,1680,False,scraped/elainfysiokaro.fi.txt,
elainkauppafunpet.fi,fi,1575,False,scraped/elainkauppafunpet.fi.txt,
elainklinikka.fi,fi,5286,False,scraped/elainklinikka.fi.txt,
elainklinikkaaarre.fi,fi,1343,False,scraped/elainklinikkaaarre.fi.txt,
elainklinikkaandelin.fi,fi,1201,False,scraped/elainklinikkaandelin.fi.txt,
elainklinikkajuuri.fi,fi,11171,False,scraped/elainklinikkajuuri.fi.txt,
elainklinikkakatse.fi,blocked,51,False,scraped/elainklinikkakatse.fi.txt,
elainklinikkakotisalo.fi,blocked,51,False,scraped/elainklinikkakotisalo.fi.txt,
elainklinikkakruunu.fi,blocked,51,False,scraped/elainklinikkakruunu.fi.txt,
elainklinikkalivet.fi,fi,2045,False,scraped/elainklinikkalivet.fi.txt,
elainklinikkametso.fi,fi,929,False,scraped/elainklinikkametso.fi.txt,
elainklinikkanivel.fi,fi,170,False,scraped/elainklinikkanivel.fi.txt,
elainklinikkapeloton.fi,fi,423,False,scraped/elainklinikkapeloton.fi.txt,
elainklinikkatahti.fi,fi,737,False,scraped/elainklinikkatahti.fi.txt,
elainklinikkatakala.fi,fi,3490,False,scraped/elainklinikkatakala.fi.txt,
elainklinikkatassula.fi,fi,3080,False,scraped/elainklinikkatassula.fi.txt,
elainklinikkatsemppi.fi,fi,2899,False,scraped/elainklinikkatsemppi.fi.txt,
elainklinikkatuikku.fi,fi,2445,False,scraped/elainklinikkatuikku.fi.txt,
elainkoulutuskeskus.fi,blocked,51,False,scraped/elainkoulutuskeskus.fi.txt,
elainkouluvisio.com,fi,473,False,scraped/elainkouluvisio.com.txt,
elainlaakariasemanemo.fi,fi,753,False,scraped/elainlaakariasemanemo.fi.txt,
elainlaakariasemastatus.fi,blocked,51,False,scraped/elainlaakariasemastatus.fi.txt,
elainlaakariasemasun.fi,blocked,51,False,scraped/elainlaakariasemasun.fi.txt,
elainlaakarihamina.fi,blocked,51,False,scraped/elainlaakarihamina.fi.txt,
elainlaakarihelmi.fi,blocked,51,False,scraped/elainlaakarihelmi.fi.txt,
elainlaakarikatrimoisala.fi,en,214,True,scraped/elainlaakarikatrimoisala.fi.txt,english_only/elainlaakarikatrimoisala.fi.txt
elainlaakarinokia.fi,en,214,True,scraped/elainlaakarinokia.fi.txt,english_only/elainlaakarinokia.fi.txt
elainlaakarinoora.fi,fi,1816,False,scraped/elainlaakarinoora.fi.txt,
elainlaakaripalvelut.com,fi,3494,False,scraped/elainlaakaripalvelut.com.txt,
elainlaakarivalo.fi,fi,496,False,scraped/elainlaakarivalo.fi.txt,
elainpuisto.fi,fi,1049,False,scraped/elainpuisto.fi.txt,
elainruoka.com,fi,407,False,scraped/elainruoka.com.txt,
elainsairaalasacrum.fi,fi,1184,False,scraped/elainsairaalasacrum.fi.txt,
elaintuhkaamo.fi,fi,2076,False,scraped/elaintuhkaamo.fi.txt,
elainystavasilaakari.fi,fi,3488,False,scraped/elainystavasilaakari.fi.txt,
elakeverso.fi,short,16,False,scraped/elakeverso.fi.txt,
elamamarketing.com,en,3590,True,scraped/elamamarketing.com.txt,english_only/elamamarketing.com.txt
elamanhuoltamo.fi,blocked,51,False,scraped/elamanhuoltamo.fi.txt,
elamanmittaisellamatkalla.fi,fi,196,False,scraped/elamanmittaisellamatkalla.fi.txt,
elamanote.fi,blocked,51,False,scraped/elamanote.fi.txt,
elamansana.fi,blocked,51,False,scraped/elamansana.fi.txt,
elamantarinakuvaus.fi,fi,1232,False,scraped/elamantarinakuvaus.fi.txt,
elamantilanne.fi,fi,762,False,scraped/elamantilanne.fi.txt,
elamasikunnossa.com,en,460,True,scraped/elamasikunnossa.com.txt,english_only/elamasikunnossa.com.txt
elamasiremppa.fi,en,214,True,scraped/elamasiremppa.fi.txt,english_only/elamasiremppa.fi.txt
elamykset.net,fi,6659,False,scraped/elamykset.net.txt,
elamysautot.fi,blocked,51,False,scraped/elamysautot.fi.txt,
elamysgroup.com,fi,2633,False,scraped/elamysgroup.com.txt,
elamyskuva.fi,blocked,51,False,scraped/elamyskuva.fi.txt,
elamyslahjat.fi,fi,1433,False,scraped/elamyslahjat.fi.txt,
elamysmatkat.com,fi,1612,False,scraped/elamysmatkat.com.txt,
elamyspalvelut.fi,fi,1887,False,scraped/elamyspalvelut.fi.txt,
elamyssport.com,fi,1119,False,scraped/elamyssport.com.txt,
elamysteeri.fi,blocked,51,False,scraped/elamysteeri.fi.txt,
elandz.fi,blocked,51,False,scraped/elandz.fi.txt,
elap.fi,blocked,51,False,scraped/elap.fi.txt,
elastic.fi,blocked,51,False,scraped/elastic.fi.txt,
elatusjuristit.fi,fi,1613,False,scraped/elatusjuristit.fi.txt,
elaunelmiasi.fi,en,91,True,scraped/elaunelmiasi.fi.txt,english_only/elaunelmiasi.fi.txt
elavakauppa.fi,fi,313,False,scraped/elavakauppa.fi.txt,
elavakieli.fi,fi,3083,False,scraped/elavakieli.fi.txt,
elavienmaassa.fi,fi,7519,False,scraped/elavienmaassa.fi.txt,
elbaerecords.fi,fi,432,False,scraped/elbaerecords.fi.txt,
elbarril.fi,fi,304,False,scraped/elbarril.fi.txt,
elbecon.fi,fi,495,False,scraped/elbecon.fi.txt,
elbitsystems.com,en,61,True,scraped/elbitsystems.com.txt,english_only/elbitsystems.com.txt
elbjorn.fi,fi,639,False,scraped/elbjorn.fi.txt,
elbove.fi,en,74,True,scraped/elbove.fi.txt,english_only/elbove.fi.txt
elbudowa.com.pl,pl,31,False,scraped/elbudowa.com.pl.txt,
elcoflex.com,en,2024,True,scraped/elcoflex.com.txt,english_only/elcoflex.com.txt
elcoline.fi,blocked,51,False,scraped/elcoline.fi.txt,
elcon.fi,blocked,51,False,scraped/elcon.fi.txt,
elcoteq.com,en,2064,True,scraped/elcoteq.com.txt,english_only/elcoteq.com.txt
elcotherm.fi,et,74,False,scraped/elcotherm.fi.txt,
eldfast.fi,fi,2256,False,scraped/eldfast.fi.txt,
eldicapital.fi,ca,68,False,scraped/eldicapital.fi.txt,
ele.fi,en,2995,True,scraped/ele.fi.txt,english_only/ele.fi.txt
eleaga.fi,en,2260,True,scraped/eleaga.fi.txt,english_only/eleaga.fi.txt
eleca.fi,en,148,True,scraped/eleca.fi.txt,english_only/eleca.fi.txt
elecra.fi,fi,3071,False,scraped/elecra.fi.txt,
electricalexpert.fi,blocked,51,False,scraped/electricalexpert.fi.txt,
electricexperience.fi,fi,115,False,scraped/electricexperience.fi.txt,
electrobike.fi,fi,2276,False,scraped/electrobike.fi.txt,
electrofit.fi,fi,604,False,scraped/electrofit.fi.txt,
electronicparking.se,sv,1492,False,scraped/electronicparking.se.txt,
electronova.fi,en,292,True,scraped/electronova.fi.txt,english_only/electronova.fi.txt
electronsolutions.my.canva.site,en,237,True,scraped/electronsolutions.my.canva.site.txt,english_only/electronsolutions.my.canva.site.txt
electrotrade.fi,fi,1022,False,scraped/electrotrade.fi.txt,
electrowaves.fi,fi,2274,False,scraped/electrowaves.fi.txt,
eledux.fi,fi,1931,False,scraped/eledux.fi.txt,
eleesia.fi,fi,266,False,scraped/eleesia.fi.txt,
elega.fi,fi,5541,False,scraped/elega.fi.txt,
eleganni.fi,blocked,51,False,scraped/eleganni.fi.txt,
elegant.fi,fi,1105,False,scraped/elegant.fi.txt,
elegantaffairs.fi,fi,963,False,scraped/elegantaffairs.fi.txt,
elegian.fi,fi,6281,False,scraped/elegian.fi.txt,
elegrid.fi,fi,1477,False,scraped/elegrid.fi.txt,
elehuolto.fi,fi,949,False,scraped/elehuolto.fi.txt,
elekele.net,sv,200,False,scraped/elekele.net.txt,
elekia.fi,blocked,51,False,scraped/elekia.fi.txt,
elekma.com,fi,1804,False,scraped/elekma.com.txt,
elekmerk.fi,fi,997,False,scraped/elekmerk.fi.txt,
eleko.fi,blocked,51,False,scraped/eleko.fi.txt,
elekojulkisivut.fi,fi,1727,False,scraped/elekojulkisivut.fi.txt,
elekon.net,blocked,51,False,scraped/elekon.net.txt,
elekta.com,en,95,True,scraped/elekta.com.txt,english_only/elekta.com.txt
elekti.fi,fi,2162,False,scraped/elekti.fi.txt,
elektia.fi,fi,3713,False,scraped/elektia.fi.txt,
elekto.fi,fi,1412,False,scraped/elekto.fi.txt,
elektori.com,fi,996,False,scraped/elektori.com.txt,
elektri.fi,fi,1189,False,scraped/elektri.fi.txt,
elektrika.fi,blocked,51,False,scraped/elektrika.fi.txt,
elektroassa.fi,blocked,51,False,scraped/elektroassa.fi.txt,
elektrobit.com,en,3660,True,scraped/elektrobit.com.txt,english_only/elektrobit.com.txt
elektrokem.fi,blocked,51,False,scraped/elektrokem.fi.txt,
elektrolind.fi,blocked,51,False,scraped/elektrolind.fi.txt,
elektrolinna.fi,blocked,51,False,scraped/elektrolinna.fi.txt,
elektropro.fi,blocked,51,False,scraped/elektropro.fi.txt,
elektrosol.fi,fi,467,False,scraped/elektrosol.fi.txt,
elektrospecial.fi,blocked,51,False,scraped/elektrospecial.fi.txt,
elektroval.fi,blocked,51,False,scraped/elektroval.fi.txt,
elektrovikke.fi,fi,1631,False,scraped/elektrovikke.fi.txt,
elektroway.fi,fi,5822,False,scraped/elektroway.fi.txt,
eleline.fi,blocked,51,False,scraped/eleline.fi.txt,
elemal.fi,fi,2825,False,scraped/elemal.fi.txt,
elemed.fi,fi,4806,False,scraped/elemed.fi.txt,
elemenco.fi,fi,44,False,scraped/elemenco.fi.txt,
elementa.fi,en,136,True,scraped/elementa.fi.txt,english_only/elementa.fi.txt
elementalvalmennus.fi,fi,1263,False,scraped/elementalvalmennus.fi.txt,
elementbeauty.fi,en,26,True,scraped/elementbeauty.fi.txt,english_only/elementbeauty.fi.txt
elementic.com,en,121,True,scraped/elementic.com.txt,english_only/elementic.com.txt
elementit.fi,fi,2799,False,scraped/elementit.fi.txt,
elementlab.fi,blocked,51,False,scraped/elementlab.fi.txt,
elementsfinland.green,fi,2687,False,scraped/elementsfinland.green.txt,
elementsmusic.fi,fi,32,False,scraped/elementsmusic.fi.txt,
elementstudio.fi,fi,1263,False,scraped/elementstudio.fi.txt,
elementtihallit.fi,fi,88,False,scraped/elementtihallit.fi.txt,
elementtisaumaus.fi,blocked,51,False,scraped/elementtisaumaus.fi.txt,
elemit.fi,fi,188,False,scraped/elemit.fi.txt,
elen.fi,fi,895,False,scraped/elen.fi.txt,
elenium.fi,blocked,51,False,scraped/elenium.fi.txt,
elenom.fi,blocked,51,False,scraped/elenom.fi.txt,
elepal.fi,short,12,False,scraped/elepal.fi.txt,
elers.com,blocked,51,False,scraped/elers.com.txt,
elevaria.fi,en,46,True,scraped/elevaria.fi.txt,english_only/elevaria.fi.txt
elevator.fi,fi,631,False,scraped/elevator.fi.txt,
elevenhelsinki.fi,en,331,True,scraped/elevenhelsinki.fi.txt,english_only/elevenhelsinki.fi.txt
elexce.fi,fi,1967,False,scraped/elexce.fi.txt,
elexent.fi,fi,1689,False,scraped/elexent.fi.txt,
elexive.com,en,2192,True,scraped/elexive.com.txt,english_only/elexive.com.txt
elexperten.ax,sv,1093,False,scraped/elexperten.ax.txt,
elfa.com,nl,160,False,scraped/elfa.com.txt,
elfafin.fi,fi,333,False,scraped/elfafin.fi.txt,
elfantminer.com,short,19,False,scraped/elfantminer.com.txt,
elffi.fi,blocked,51,False,scraped/elffi.fi.txt,
elfield.fi,blocked,51,False,scraped/elfield.fi.txt,
